ds,item id,ingredient,y
2022-06-23,10851234006828-AL,Sumatra,85.19999999999999
2022-06-23,10851234006828-AL,Ethiopia,85.19999999999999
2022-06-23,0851234006170-AL,Sumatra,408.96
2022-06-24,0851234006408-AL,Colombia,146.4
2022-06-24,0851234006408-AL,Colombia,431.88
2022-06-24,2.08677E+13,DCF Colombia,0.89
2022-06-24,0851234006408-AL,Colombia,161.04000000000002
2022-06-24,0851234006408-AL,Colombia,131.76
2022-06-24,0851234006408-AL,Colombia,14.64
2022-06-24,0851234006408-AL,Colombia,139.08
2022-06-28,0851234006408-AL,Colombia,117.12
2022-06-28,0851234006408-AL,Colombia,131.76
2022-06-28,0851234006408-AL,Colombia,21.96
2022-06-28,10851234006828-AL,Costa Rica,2.13
2022-06-28,10851234006828-AL,Sumatra,2.13
2022-06-28,10851234006828-AL,Ethiopia,2.13
2022-06-29,0851234006163-AL,Ethiopia,2.13
2022-06-29,0851234006500-AL,Colombia,0.59
2022-06-29,0851234006500-AL,Costa Rica,0.59
2022-06-29,0851234006500-AL,Sumatra,0.59
2022-06-29,0851234006500-AL,Ethiopia,0.59
2022-06-29,0851234006500-AL,Colombia,1.18
2022-06-29,0851234006500-AL,Costa Rica,1.18
2022-06-29,0851234006500-AL,Sumatra,1.18
2022-06-29,0851234006500-AL,Ethiopia,1.18
2022-07-01,0851234006408-AL,Colombia,7.32
2022-07-01,0851234006408-AL,Colombia,14.64
2022-07-01,0851234006408-AL,Colombia,36.6
2022-07-01,0851234006408-AL,Colombia,856.44
2022-07-01,0851234006159-AL,Colombia,2.13
2022-07-01,0851234006163-AL,Ethiopia,2.13
2022-07-05,0851234006408-AL,Colombia,14.64
2022-07-05,0851234006408-AL,Colombia,117.12
2022-07-05,0851234006408-AL,Colombia,131.76
2022-07-05,0851234006187-AL,Costa Rica,2.13
2022-07-07,0851234006408-AL,Colombia,7.32
2022-07-07,0851234006408-AL,Colombia,7.32
2022-07-07,10851234006828-AL,Costa Rica,0.71
2022-07-07,10851234006828-AL,Sumatra,0.71
2022-07-07,10851234006828-AL,Ethiopia,0.71
2022-07-07,851234006364-AL,Colombia,2.15
2022-07-07,0851234006408-AL,Colombia,7.32
2022-07-08,2.08677E+13,Costa Rica,0.89
2022-07-08,0851234006187-AL,Costa Rica,4.26
2022-07-08,00850029152040,Costa Rica,4.88
2022-07-08,0851234006159-AL,Colombia,2.13
2022-07-08,0851234006163-AL,Ethiopia,4.26
2022-07-08,2.08677E+13,Colombia,0.89
2022-07-08,00850029152088,Sumatra,4.88
2022-07-08,00850029152095,Ethiopia,4.88
2022-07-08,0851234006408-AL,Colombia,21.96
2022-07-08,00850029152033,Colombia,4.88
2022-07-08,0851234006500-AL,Colombia,1.18
2022-07-08,0851234006500-AL,Costa Rica,1.18
2022-07-08,0851234006500-AL,Sumatra,1.18
2022-07-08,0851234006500-AL,Ethiopia,1.18
2022-07-08,0851234006187-AL,Costa Rica,2.13
2022-07-08,0851234006159-AL,Colombia,2.13
2022-07-08,0851234006200-AL,DCF Colombia,2.13
2022-07-11,0851234006200-AL,DCF Colombia,-2.13
2022-07-11,0851234006500-AL,Colombia,1.18
2022-07-11,0851234006500-AL,Costa Rica,1.18
2022-07-11,0851234006500-AL,Sumatra,1.18
2022-07-11,0851234006500-AL,Ethiopia,1.18
2022-07-11,0851234006500-AL,Colombia,0.59
2022-07-11,0851234006500-AL,Costa Rica,0.59
2022-07-11,0851234006500-AL,Sumatra,0.59
2022-07-11,0851234006500-AL,Ethiopia,0.59
2022-07-11,0851234006187-AL,Costa Rica,2.13
2022-07-12,0851234006408-AL,Colombia,14.64
2022-07-12,0851234006408-AL,Colombia,124.44
2022-07-12,0851234006408-AL,Colombia,146.4
2022-07-13,0851234006500-AL,Colombia,0.59
2022-07-13,0851234006500-AL,Costa Rica,0.59
2022-07-13,0851234006500-AL,Sumatra,0.59
2022-07-13,0851234006500-AL,Ethiopia,0.59
2022-07-13,0851234006408-AL,Colombia,7.32
2022-07-13,0851234006408-AL,Colombia,7.32
2022-07-13,0851234006408-AL,Colombia,7.32
2022-07-13,0851234006408-AL,Colombia,124.44
2022-07-13,0851234006408-AL,Colombia,95.16
2022-07-13,0851234006500-AL,Colombia,0.59
2022-07-13,0851234006500-AL,Costa Rica,0.59
2022-07-13,0851234006500-AL,Sumatra,0.59
2022-07-13,0851234006500-AL,Ethiopia,0.59
2022-07-13,2.08677E+13,Colombia,0.89
2022-07-13,0851234006500-AL,Colombia,0.59
2022-07-13,0851234006500-AL,Costa Rica,0.59
2022-07-13,0851234006500-AL,Sumatra,0.59
2022-07-13,0851234006500-AL,Ethiopia,0.59
2022-07-14,0851234006500-AL,Colombia,0.59
2022-07-14,0851234006500-AL,Costa Rica,0.59
2022-07-14,0851234006500-AL,Sumatra,0.59
2022-07-14,0851234006500-AL,Ethiopia,0.59
2022-07-14,00850029152033,Colombia,4.88
2022-07-14,0851234006500-AL,Colombia,0.59
2022-07-14,0851234006500-AL,Costa Rica,0.59
2022-07-14,0851234006500-AL,Sumatra,0.59
2022-07-14,0851234006500-AL,Ethiopia,0.59
2022-07-14,0851234006500-AL,Colombia,0.59
2022-07-14,0851234006500-AL,Costa Rica,0.59
2022-07-14,0851234006500-AL,Sumatra,0.59
2022-07-14,0851234006500-AL,Ethiopia,0.59
2022-07-14,0851234006500-AL,Colombia,0.59
2022-07-14,0851234006500-AL,Costa Rica,0.59
2022-07-14,0851234006500-AL,Sumatra,0.59
2022-07-14,0851234006500-AL,Ethiopia,0.59
2022-07-14,0851234006500-AL,Colombia,0.59
2022-07-14,0851234006500-AL,Costa Rica,0.59
2022-07-14,0851234006500-AL,Sumatra,0.59
2022-07-14,0851234006500-AL,Ethiopia,0.59
2022-07-14,0851234006500-AL,Colombia,0.59
2022-07-14,0851234006500-AL,Costa Rica,0.59
2022-07-14,0851234006500-AL,Sumatra,0.59
2022-07-14,0851234006500-AL,Ethiopia,0.59
2022-07-15,2.08677E+13,Colombia,0.89
2022-07-15,2.08677E+13,DCF Colombia,0.89
2022-07-15,2.08677E+13,Costa Rica,0.89
2022-07-15,0851234006500-AL,Colombia,0.59
2022-07-15,0851234006500-AL,Costa Rica,0.59
2022-07-15,0851234006500-AL,Sumatra,0.59
2022-07-15,0851234006500-AL,Ethiopia,0.59
2022-07-18,0851234006408-AL,Colombia,153.72
2022-07-18,0851234006500-AL,Colombia,0.59
2022-07-18,0851234006500-AL,Costa Rica,0.59
2022-07-18,0851234006500-AL,Sumatra,0.59
2022-07-18,0851234006500-AL,Ethiopia,0.59
2022-07-19,0851234006408-AL,Colombia,131.76
2022-07-19,0851234006408-AL,Colombia,51.24
2022-07-20,0851234006408-AL,Colombia,109.80000000000001
2022-07-20,0851234006408-AL,Colombia,7.32
2022-07-20,0851234006408-AL,Colombia,219.60000000000002
2022-07-20,10851234006828-AL,Costa Rica,0.71
2022-07-20,10851234006828-AL,Sumatra,0.71
2022-07-20,10851234006828-AL,Ethiopia,0.71
2022-07-21,0851234006163-AL,Ethiopia,2.13
2022-07-21,0851234006159-AL,Colombia,2.13
2022-07-21,2.08677E+13,Costa Rica,0.89
2022-07-21,2.08677E+13,DCF Colombia,0.89
2022-07-21,2.08677E+13,Colombia,0.89
2022-07-22,0851234006187-AL,Costa Rica,2.13
2022-07-25,0851234006408-AL,Colombia,14.64
2022-07-25,0851234006408-AL,Colombia,7.32
2022-07-25,0851234006408-AL,Colombia,7.32
2022-07-25,0851234006408-AL,Colombia,7.32
2022-07-25,0851234006408-AL,Colombia,21.96
2022-07-25,0851234006408-AL,Colombia,7.32
2022-07-25,0851234006408-AL,Colombia,7.32
2022-07-25,0851234006408-AL,Colombia,7.32
2022-07-25,0851234006408-AL,Colombia,7.32
2022-07-25,0851234006408-AL,Colombia,43.92
2022-07-25,0851234006408-AL,Colombia,29.28
2022-07-25,0851234006408-AL,Colombia,14.64
2022-07-25,0851234006408-AL,Colombia,14.64
2022-07-27,0851234006408-AL,Colombia,7.32
2022-07-27,0851234006408-AL,Colombia,7.32
2022-07-27,0851234006408-AL,Colombia,7.32
2022-07-27,0851234006408-AL,Colombia,7.32
2022-07-27,0851234006408-AL,Colombia,7.32
2022-07-27,0851234006408-AL,Colombia,21.96
2022-07-27,0851234006408-AL,Colombia,7.32
2022-07-27,0851234006408-AL,Colombia,21.96
2022-07-27,0851234006408-AL,Colombia,7.32
2022-07-27,0851234006408-AL,Colombia,14.64
2022-07-27,0851234006408-AL,Colombia,36.6
2022-07-27,0851234006408-AL,Colombia,14.64
2022-07-27,00850029152101,Costa Rica,1.63
2022-07-27,00850029152101,Sumatra,1.63
2022-07-27,00850029152101,Ethiopia,1.63
2022-07-27,851234006194-AL,Colombia,3.88
2022-07-27,0851234006500-AL,Colombia,0.59
2022-07-27,0851234006500-AL,Costa Rica,0.59
2022-07-27,0851234006500-AL,Sumatra,0.59
2022-07-27,0851234006500-AL,Ethiopia,0.59
2022-07-28,0851234006163-AL,Ethiopia,2.13
2022-07-28,0851234006170-AL,Sumatra,2.13
2022-07-28,0851234006187-AL,Costa Rica,2.13
2022-07-29,0851234006408-AL,Colombia,7.32
2022-07-29,0851234006408-AL,Colombia,7.32
2022-07-29,0851234006408-AL,Colombia,7.32
2022-07-29,0851234006408-AL,Colombia,7.32
2022-07-29,0851234006408-AL,Colombia,7.32
2022-07-29,0851234006408-AL,Colombia,21.96
2022-07-29,0851234006408-AL,Colombia,21.96
2022-07-29,0851234006408-AL,Colombia,21.96
2022-07-29,0851234006408-AL,Colombia,7.32
2022-07-29,0851234006408-AL,Colombia,29.28
2022-07-29,0851234006408-AL,Colombia,7.32
2022-07-29,0851234006408-AL,Colombia,7.32
2022-07-29,0851234006408-AL,Colombia,7.32
2022-07-29,0851234006408-AL,Colombia,14.64
2022-07-29,0851234006408-AL,Colombia,29.28
2022-07-29,0851234006500-AL,Colombia,0.59
2022-07-29,0851234006500-AL,Costa Rica,0.59
2022-07-29,0851234006500-AL,Sumatra,0.59
2022-07-29,0851234006500-AL,Ethiopia,0.59
2022-07-29,2.08677E+13,DCF Colombia,0.89
2022-08-01,0851234006163-AL,Ethiopia,4.26
2022-08-02,2.08677E+13,DCF Colombia,44.5
2022-08-02,0851234006170-AL,Sumatra,306.71999999999997
2022-08-02,0851234006159-AL,Colombia,460.08
2022-08-02,2.08677E+13,Colombia,133.5
2022-08-02,0851234006408-AL,Colombia,3294
2022-08-02,10851234006811-AL,Colombia,62.4
2022-08-02,2.08677E+13,Costa Rica,133.5
2022-08-02,0851234006500-AL,Colombia,70.8
2022-08-02,0851234006500-AL,Costa Rica,70.8
2022-08-02,0851234006500-AL,Sumatra,70.8
2022-08-02,0851234006500-AL,Ethiopia,70.8
2022-08-02,00850029152033,Colombia,488
2022-08-02,0851234006408-AL,Colombia,14.64
2022-08-02,0851234006408-AL,Colombia,7.32
2022-08-02,0851234006408-AL,Colombia,7.32
2022-08-02,0851234006408-AL,Colombia,7.32
2022-08-02,0851234006408-AL,Colombia,14.64
2022-08-02,0851234006408-AL,Colombia,21.96
2022-08-02,0851234006408-AL,Colombia,14.64
2022-08-02,0851234006408-AL,Colombia,7.32
2022-08-02,0851234006408-AL,Colombia,7.32
2022-08-02,0851234006408-AL,Colombia,7.32
2022-08-02,0851234006408-AL,Colombia,7.32
2022-08-02,0851234006408-AL,Colombia,14.64
2022-08-02,0851234006408-AL,Colombia,7.32
2022-08-02,0851234006408-AL,Colombia,7.32
2022-08-02,0851234006408-AL,Colombia,14.64
2022-08-03,0851234006500-AL,Colombia,3.54
2022-08-03,0851234006500-AL,Costa Rica,3.54
2022-08-03,0851234006500-AL,Sumatra,3.54
2022-08-03,0851234006500-AL,Ethiopia,3.54
2022-08-04,0851234006408-AL,Colombia,7.32
2022-08-04,0851234006408-AL,Colombia,21.96
2022-08-04,0851234006408-AL,Colombia,7.32
2022-08-04,0851234006408-AL,Colombia,14.64
2022-08-04,0851234006408-AL,Colombia,14.64
2022-08-04,0851234006408-AL,Colombia,7.32
2022-08-04,0851234006408-AL,Colombia,7.32
2022-08-04,0851234006408-AL,Colombia,14.64
2022-08-04,0851234006408-AL,Colombia,14.64
2022-08-04,0851234006408-AL,Colombia,29.28
2022-08-04,0851234006408-AL,Colombia,14.64
2022-08-04,0851234006408-AL,Colombia,14.64
2022-08-04,0851234006408-AL,Colombia,7.32
2022-08-04,0851234006408-AL,Colombia,7.32
2022-08-04,2.08677E+13,Colombia,0.89
2022-08-04,2.08677E+13,Colombia,0.89
2022-08-04,2.08677E+13,Colombia,0.89
2022-08-04,0851234006500-AL,Colombia,0.59
2022-08-04,0851234006500-AL,Costa Rica,0.59
2022-08-04,0851234006500-AL,Sumatra,0.59
2022-08-04,0851234006500-AL,Ethiopia,0.59
2022-08-04,0851234006500-AL,Colombia,0.59
2022-08-04,0851234006500-AL,Costa Rica,0.59
2022-08-04,0851234006500-AL,Sumatra,0.59
2022-08-04,0851234006500-AL,Ethiopia,0.59
2022-08-04,0851234006500-AL,Colombia,0.59
2022-08-04,0851234006500-AL,Costa Rica,0.59
2022-08-04,0851234006500-AL,Sumatra,0.59
2022-08-04,0851234006500-AL,Ethiopia,0.59
2022-08-04,0851234006500-AL,Colombia,0.59
2022-08-04,0851234006500-AL,Costa Rica,0.59
2022-08-04,0851234006500-AL,Sumatra,0.59
2022-08-04,0851234006500-AL,Ethiopia,0.59
2022-08-04,0851234006500-AL,Colombia,0.59
2022-08-04,0851234006500-AL,Costa Rica,0.59
2022-08-04,0851234006500-AL,Sumatra,0.59
2022-08-04,0851234006500-AL,Ethiopia,0.59
2022-08-04,0851234006500-AL,Colombia,0.59
2022-08-04,0851234006500-AL,Costa Rica,0.59
2022-08-04,0851234006500-AL,Sumatra,0.59
2022-08-04,0851234006500-AL,Ethiopia,0.59
2022-08-05,0851234006159-AL,Colombia,2.13
2022-08-05,0851234006159-AL,Colombia,2.13
2022-08-05,2.08677E+13,Costa Rica,0.89
2022-08-05,0851234006170-AL,Sumatra,2.13
2022-08-05,2.08677E+13,Colombia,0.89
2022-08-09,0851234006500-AL,Colombia,0.59
2022-08-09,0851234006500-AL,Costa Rica,0.59
2022-08-09,0851234006500-AL,Sumatra,0.59
2022-08-09,0851234006500-AL,Ethiopia,0.59
2022-08-09,0851234006500-AL,Colombia,1.18
2022-08-09,0851234006500-AL,Costa Rica,1.18
2022-08-09,0851234006500-AL,Sumatra,1.18
2022-08-09,0851234006500-AL,Ethiopia,1.18
2022-08-09,0851234006408-AL,Colombia,14.64
2022-08-09,0851234006408-AL,Colombia,7.32
2022-08-09,0851234006408-AL,Colombia,7.32
2022-08-09,0851234006408-AL,Colombia,14.64
2022-08-09,0851234006408-AL,Colombia,7.32
2022-08-09,0851234006408-AL,Colombia,7.32
2022-08-09,0851234006408-AL,Colombia,7.32
2022-08-09,0851234006408-AL,Colombia,29.28
2022-08-09,0851234006408-AL,Colombia,21.96
2022-08-09,0851234006408-AL,Colombia,29.28
2022-08-10,0851234006500-AL,Colombia,0.59
2022-08-10,0851234006500-AL,Costa Rica,0.59
2022-08-10,0851234006500-AL,Sumatra,0.59
2022-08-10,0851234006500-AL,Ethiopia,0.59
2022-08-10,0851234006408-AL,Colombia,7.32
2022-08-10,0851234006408-AL,Colombia,7.32
2022-08-10,0851234006408-AL,Colombia,7.32
2022-08-10,0851234006408-AL,Colombia,7.32
2022-08-10,0851234006408-AL,Colombia,7.32
2022-08-10,0851234006408-AL,Colombia,29.28
2022-08-10,0851234006408-AL,Colombia,7.32
2022-08-10,0851234006408-AL,Colombia,7.32
2022-08-10,0851234006408-AL,Colombia,7.32
2022-08-10,0851234006408-AL,Colombia,36.6
2022-08-10,0851234006408-AL,Colombia,14.64
2022-08-10,0851234006500-AL,Colombia,0.59
2022-08-10,0851234006500-AL,Costa Rica,0.59
2022-08-10,0851234006500-AL,Sumatra,0.59
2022-08-10,0851234006500-AL,Ethiopia,0.59
2022-08-11,2.08677E+13,Colombia,0.89
2022-08-11,2.08677E+13,Costa Rica,0.89
2022-08-11,2.08677E+13,DCF Colombia,0.89
2022-08-11,0851234006187-AL,Costa Rica,2.13
2022-08-11,0851234006500-AL,Colombia,0.59
2022-08-11,0851234006500-AL,Costa Rica,0.59
2022-08-11,0851234006500-AL,Sumatra,0.59
2022-08-11,0851234006500-AL,Ethiopia,0.59
2022-08-12,0851234006500-AL,Colombia,1.18
2022-08-12,0851234006500-AL,Costa Rica,1.18
2022-08-12,0851234006500-AL,Sumatra,1.18
2022-08-12,0851234006500-AL,Ethiopia,1.18
2022-08-15,00850029152095,Ethiopia,4.88
2022-08-15,0851234006500-AL,Colombia,1.18
2022-08-15,0851234006500-AL,Costa Rica,1.18
2022-08-15,0851234006500-AL,Sumatra,1.18
2022-08-15,0851234006500-AL,Ethiopia,1.18
2022-08-15,00850029152033,Colombia,4.88
2022-08-16,0851234006408-AL,Colombia,7.32
2022-08-16,0851234006408-AL,Colombia,7.32
2022-08-16,0851234006408-AL,Colombia,14.64
2022-08-16,0851234006408-AL,Colombia,29.28
2022-08-16,0851234006408-AL,Colombia,7.32
2022-08-16,0851234006408-AL,Colombia,7.32
2022-08-16,0851234006408-AL,Colombia,21.96
2022-08-16,0851234006408-AL,Colombia,14.64
2022-08-16,0851234006408-AL,Colombia,7.32
2022-08-16,0851234006408-AL,Colombia,7.32
2022-08-16,2.08677E+13,Costa Rica,0.89
2022-08-16,2.08677E+13,Colombia,0.89
2022-08-16,0851234006163-AL,Ethiopia,4.26
2022-08-17,0851234006408-AL,Colombia,7.32
2022-08-17,0851234006408-AL,Colombia,7.32
2022-08-17,0851234006408-AL,Colombia,7.32
2022-08-17,0851234006408-AL,Colombia,14.64
2022-08-17,0851234006408-AL,Colombia,21.96
2022-08-17,0851234006408-AL,Colombia,7.32
2022-08-17,0851234006408-AL,Colombia,7.32
2022-08-17,2.08677E+13,Colombia,0.89
2022-08-17,0851234006408-AL,Colombia,7.32
2022-08-17,0851234006408-AL,Colombia,7.32
2022-08-17,0851234006163-AL,Ethiopia,2.13
2022-08-17,0851234006159-AL,Colombia,2.13
2022-08-18,0851234006408-AL,Colombia,7.32
2022-08-18,0851234006408-AL,Colombia,549
2022-08-19,10851234006811-AL,Colombia,0.663
2022-08-19,0851234006408-AL,Colombia,1.2444000000000002
2022-08-19,0851234006500-AL,Colombia,1.18
2022-08-19,0851234006500-AL,Costa Rica,1.18
2022-08-19,0851234006500-AL,Sumatra,1.18
2022-08-19,0851234006500-AL,Ethiopia,1.18
2022-08-22,0851234006159-AL,Colombia,2.13
2022-08-22,2.08677E+13,Costa Rica,0.89
2022-08-22,2.08677E+13,Colombia,0.89
2022-08-22,0851234006163-AL,Ethiopia,2.13
2022-08-22,0851234006500-AL,Colombia,0.59
2022-08-22,0851234006500-AL,Costa Rica,0.59
2022-08-22,0851234006500-AL,Sumatra,0.59
2022-08-22,0851234006500-AL,Ethiopia,0.59
2022-08-22,0851234006500-AL,Colombia,0.59
2022-08-22,0851234006500-AL,Costa Rica,0.59
2022-08-22,0851234006500-AL,Sumatra,0.59
2022-08-22,0851234006500-AL,Ethiopia,0.59
2022-08-23,10851234006828-AL,Costa Rica,0.71
2022-08-23,10851234006828-AL,Sumatra,0.71
2022-08-23,10851234006828-AL,Ethiopia,0.71
2022-08-23,10851234006828-AL,Costa Rica,0.71
2022-08-23,10851234006828-AL,Sumatra,0.71
2022-08-23,10851234006828-AL,Ethiopia,0.71
2022-08-23,00850029152033,Colombia,4.88
2022-08-23,00850029152101,Costa Rica,1.63
2022-08-23,00850029152101,Sumatra,1.63
2022-08-23,00850029152101,Ethiopia,1.63
2022-08-23,00850029152040,Costa Rica,4.88
2022-08-23,00850029152033,Colombia,9.76
2022-08-23,00850029152101,Costa Rica,1.63
2022-08-23,00850029152101,Sumatra,1.63
2022-08-23,00850029152101,Ethiopia,1.63
2022-08-24,0851234006159-AL,Colombia,2.13
2022-08-24,2.08677E+13,Colombia,0.89
2022-08-24,0851234006187-AL,Costa Rica,2.13
2022-08-24,2.08677E+13,Costa Rica,0.89
2022-08-25,0851234006500-AL,Colombia,1.18
2022-08-25,0851234006500-AL,Costa Rica,1.18
2022-08-25,0851234006500-AL,Sumatra,1.18
2022-08-25,0851234006500-AL,Ethiopia,1.18
2022-08-25,0851234006500-AL,Colombia,0.59
2022-08-25,0851234006500-AL,Costa Rica,0.59
2022-08-25,0851234006500-AL,Sumatra,0.59
2022-08-25,0851234006500-AL,Ethiopia,0.59
2022-08-25,0851234006500-AL,Colombia,0.59
2022-08-25,0851234006500-AL,Costa Rica,0.59
2022-08-25,0851234006500-AL,Sumatra,0.59
2022-08-25,0851234006500-AL,Ethiopia,0.59
2022-08-26,0851234006500-AL,Colombia,0.59
2022-08-26,0851234006500-AL,Costa Rica,0.59
2022-08-26,0851234006500-AL,Sumatra,0.59
2022-08-26,0851234006500-AL,Ethiopia,0.59
2022-08-26,0851234006500-AL,Colombia,1.18
2022-08-26,0851234006500-AL,Costa Rica,1.18
2022-08-26,0851234006500-AL,Sumatra,1.18
2022-08-26,0851234006500-AL,Ethiopia,1.18
2022-08-30,851234006364-AL,Colombia,2.15
2022-08-31,0851234006500-AL,Colombia,0.59
2022-08-31,0851234006500-AL,Costa Rica,0.59
2022-08-31,0851234006500-AL,Sumatra,0.59
2022-08-31,0851234006500-AL,Ethiopia,0.59
2022-08-31,2.08677E+13,Colombia,0.89
2022-08-31,2.08677E+13,Costa Rica,3.56
2022-08-31,2.08677E+13,DCF Colombia,0.89
2022-08-31,0851234006500-AL,Colombia,0.59
2022-08-31,0851234006500-AL,Costa Rica,0.59
2022-08-31,0851234006500-AL,Sumatra,0.59
2022-08-31,0851234006500-AL,Ethiopia,0.59
2022-08-31,2.08677E+13,Costa Rica,0.89
2022-09-01,0851234006408-AL,Colombia,1098
2022-09-01,00850029152033,Colombia,488
2022-09-01,0851234006187-AL,Costa Rica,357.84
2022-09-01,2.08677E+13,Costa Rica,133.5
2022-09-01,10851234006811-AL,Colombia,62.4
2022-09-01,0851234006500-AL,Colombia,212.39999999999998
2022-09-01,0851234006500-AL,Costa Rica,212.39999999999998
2022-09-01,0851234006500-AL,Sumatra,212.39999999999998
2022-09-01,0851234006500-AL,Ethiopia,212.39999999999998
2022-09-01,2.08677E+13,DCF Colombia,71.2
2022-09-01,0851234006159-AL,Colombia,102.24
2022-09-01,2.08677E+13,Colombia,267
2022-09-01,0851234006170-AL,Sumatra,153.35999999999999
2022-09-01,0851234006408-AL,Colombia,651.48
2022-09-01,2.08677E+13,Colombia,2.67
2022-09-01,0851234006408-AL,Colombia,600.24
2022-09-02,0851234006408-AL,Colombia,124.44
2022-09-02,0851234006500-AL,Colombia,0.59
2022-09-02,0851234006500-AL,Costa Rica,0.59
2022-09-02,0851234006500-AL,Sumatra,0.59
2022-09-02,0851234006500-AL,Ethiopia,0.59
2022-09-02,0851234006500-AL,Colombia,0.59
2022-09-02,0851234006500-AL,Costa Rica,0.59
2022-09-02,0851234006500-AL,Sumatra,0.59
2022-09-02,0851234006500-AL,Ethiopia,0.59
2022-09-02,0851234006500-AL,Colombia,0.59
2022-09-02,0851234006500-AL,Costa Rica,0.59
2022-09-02,0851234006500-AL,Sumatra,0.59
2022-09-02,0851234006500-AL,Ethiopia,0.59
2022-09-02,0851234006500-AL,Colombia,0.59
2022-09-02,0851234006500-AL,Costa Rica,0.59
2022-09-02,0851234006500-AL,Sumatra,0.59
2022-09-02,0851234006500-AL,Ethiopia,0.59
2022-09-02,00850029152040,Costa Rica,4.88
2022-09-02,0851234006500-AL,Colombia,0.59
2022-09-02,0851234006500-AL,Costa Rica,0.59
2022-09-02,0851234006500-AL,Sumatra,0.59
2022-09-02,0851234006500-AL,Ethiopia,0.59
2022-09-02,0851234006500-AL,Colombia,0.59
2022-09-02,0851234006500-AL,Costa Rica,0.59
2022-09-02,0851234006500-AL,Sumatra,0.59
2022-09-02,0851234006500-AL,Ethiopia,0.59
2022-09-02,2.08677E+13,Costa Rica,-8.9
2022-09-06,0851234006500-AL,Colombia,0.59
2022-09-06,0851234006500-AL,Costa Rica,0.59
2022-09-06,0851234006500-AL,Sumatra,0.59
2022-09-06,0851234006500-AL,Ethiopia,0.59
2022-09-06,0851234006500-AL,Colombia,1.18
2022-09-06,0851234006500-AL,Costa Rica,1.18
2022-09-06,0851234006500-AL,Sumatra,1.18
2022-09-06,0851234006500-AL,Ethiopia,1.18
2022-09-06,2.08677E+13,Colombia,0.89
2022-09-06,2.08677E+13,DCF Colombia,0.89
2022-09-06,2.08677E+13,Costa Rica,0.89
2022-09-07,2.08677E+13,Colombia,0.89
2022-09-07,2.08677E+13,DCF Colombia,0.89
2022-09-07,0851234006500-AL,Colombia,0.59
2022-09-07,0851234006500-AL,Costa Rica,0.59
2022-09-07,0851234006500-AL,Sumatra,0.59
2022-09-07,0851234006500-AL,Ethiopia,0.59
2022-09-07,2.08677E+13,Costa Rica,3.56
2022-09-08,0851234006500-AL,Colombia,0.59
2022-09-08,0851234006500-AL,Costa Rica,0.59
2022-09-08,0851234006500-AL,Sumatra,0.59
2022-09-08,0851234006500-AL,Ethiopia,0.59
2022-09-08,0851234006408-AL,Colombia,43.92
2022-09-09,0851234006408-AL,Colombia,431.88
2022-09-09,0851234006408-AL,Colombia,314.76
2022-09-12,2.08677E+13,Costa Rica,1.78
2022-09-12,0851234006187-AL,Costa Rica,4.26
2022-09-14,0851234006500-AL,Colombia,7.08
2022-09-14,0851234006500-AL,Costa Rica,7.08
2022-09-14,0851234006500-AL,Sumatra,7.08
2022-09-14,0851234006500-AL,Ethiopia,7.08
2022-09-14,0851234006408-AL,Colombia,58.56
2022-09-14,2.08677E+13,Colombia,1.78
2022-09-14,2.08677E+13,Colombia,0.89
2022-09-14,2.08677E+13,Costa Rica,0.89
2022-09-16,0851234006187-AL,Costa Rica,4.26
2022-09-16,10851234006828-AL,Costa Rica,1.42
2022-09-16,10851234006828-AL,Sumatra,1.42
2022-09-16,10851234006828-AL,Ethiopia,1.42
2022-09-16,0851234006170-AL,Sumatra,4.26
2022-09-16,0851234006159-AL,Colombia,4.26
2022-09-16,2.08677E+13,DCF Colombia,2.67
2022-09-16,00850029152040,Costa Rica,4.88
2022-09-16,00850029152095,Ethiopia,4.88
2022-09-16,0851234006163-AL,Ethiopia,4.26
2022-09-16,2.08677E+13,Costa Rica,2.67
2022-09-16,2.08677E+13,Colombia,2.67
2022-09-16,00850029152033,Colombia,4.88
2022-09-16,00850029152088,Sumatra,4.88
2022-09-16,0851234006408-AL,Colombia,21.96
2022-09-20,0851234006500-AL,Colombia,0.59
2022-09-20,0851234006500-AL,Costa Rica,0.59
